restaurant_id,featureForExcel
41053.0,삼성생명 인생카페
40962.0,삼성생명 인생카페
40979.0,삼성생명 인생카페
,
33167.0,연인과 같이 가면 좋은
33167.0,술 한잔하기 좋은
33167.0,저녁에만 영업하는
33167.0,카운터 석이 있는
42807.0,연중무휴
42831.0,연중무휴
42831.0,주차 가능
,
42500.0,테라스가 있는
37828.0,반려동물 동반 가능
42688.0,연중무휴
42688.0,발레 파킹
36206.0,반려동물 동반 가능
36206.0,주차 가능
42893.0,주차 가능
42893.0,카운터 석이 있는
42905.0,정원이나 산책로가 있는
42905.0,연중무휴
42905.0,주차 가능
42904.0,새벽까지 영업하는
42904.0,연중무휴
42904.0,주차 가능
42903.0,저녁에만 영업하는
,
42901.0,연중무휴
42901.0,주차 가능
42901.0,바다가 보이는
42900.0,연중무휴
42900.0,주차 가능
42900.0,바다가 보이는
42899.0,주차 가능
42898.0,주차 가능
42897.0,테라스가 있는
42897.0,연중무휴
42896.0,테라스가 있는
42896.0,연중무휴
42896.0,주차 가능
42895.0,테라스가 있는
42895.0,카운터 석이 있는
41881.0,연중무휴
41881.0,주차 가능
42935.0,저녁에만 영업하는
42935.0,카운터 석이 있는
42894.0,연중무휴
42894.0,주차 가능
42892.0,연중무휴
42892.0,주차 가능
42812.0,주차 가능
33011.0,술 한잔하기 좋은
33011.0,저녁에만 영업하는
33011.0,프라이빗룸이 있는
33011.0,발레 파킹
29565.0,연인과 같이 가면 좋은
29565.0,술 한잔하기 좋은
29565.0,새벽까지 영업하는
29565.0,연중무휴
29565.0,저녁에만 영업하는
29565.0,발레 파킹
,
,
32641.0,연중무휴
32641.0,저녁에만 영업하는
,
42888.0,저녁에만 영업하는
42888.0,카운터 석이 있는
42887.0,저녁에만 영업하는
42887.0,주차 가능
42887.0,놀이방이 있는
42886.0,주차 가능
42885.0,새벽까지 영업하는
42885.0,연중무휴
42884.0,연중무휴
42884.0,주차 가능
42883.0,연중무휴
42882.0,주차 가능
41979.0,연중무휴
41979.0,프라이빗룸이 있는
41979.0,주차 가능
42478.0,연중무휴
42478.0,주차 가능
42478.0,바다가 보이는
42359.0,연중무휴
42359.0,주차 가능
41798.0,연중무휴
41798.0,주차 가능
41687.0,연중무휴
41687.0,주차 가능
41660.0,테라스가 있는
41660.0,연중무휴
41660.0,반려동물 동반 가능
41660.0,주차 가능
41660.0,바다가 보이는
41339.0,삼성생명 인생카페
40853.0,삼성생명 인생카페
40844.0,삼성생명 인생카페
40807.0,주차 가능
40807.0,카운터 석이 있는
40640.0,정원이나 산책로가 있는
40640.0,주차 가능
40640.0,삼성생명 인생카페
40488.0,전망이 좋은
40488.0,주차 가능
40488.0,바다가 보이는
40300.0,프라이빗룸이 있는
40300.0,반려동물 동반 가능
40300.0,주차 가능
37806.0,주차 가능
37001.0,연중무휴
37001.0,주차 가능
,
35398.0,테라스가 있는
35073.0,주차 가능
32960.0,전망이 좋은
32960.0,정원이나 산책로가 있는
32960.0,테라스가 있는
32960.0,연중무휴
32960.0,전통 한옥 재현
32960.0,주차 가능
32576.0,연중무휴
30148.0,연중무휴
30148.0,주차 가능
25628.0,아침을 먹을 수 있는
25628.0,주차 가능
22239.0,주차 가능
21761.0,아침을 먹을 수 있는
21761.0,주차 가능
21759.0,아침을 먹을 수 있는
21759.0,주차 가능
19207.0,연중무휴
19207.0,주차 가능
16406.0,아침을 먹을 수 있는
16406.0,연중무휴
16406.0,주차 가능
5542.0,주차 가능
4582.0,주차 가능
4521.0,아침을 먹을 수 있는
4521.0,주차 가능
4519.0,주차 가능
41908.0,주차 가능
,
28233.0,호텔 레스토랑
28233.0,연중무휴
28233.0,주차 가능
42270.0,주차 가능
42270.0,카운터 석이 있는
40284.0,카운터 석이 있는
42840.0,연중무휴
42840.0,주차 가능
42719.0,연중무휴
42719.0,주차 가능
42881.0,연중무휴
42881.0,주차 가능
42880.0,새벽까지 영업하는
42880.0,연중무휴
42871.0,연중무휴
42871.0,주차 가능
42879.0,새벽까지 영업하는
42879.0,연중무휴
42879.0,저녁에만 영업하는
42879.0,프라이빗룸이 있는
42879.0,주차 가능
42878.0,새벽까지 영업하는
42878.0,연중무휴
42878.0,저녁에만 영업하는
42872.0,주차 가능
42695.0,연중무휴
42695.0,주차 가능
42266.0,주차 가능
41006.0,삼성생명 인생카페
40063.0,연중무휴
40063.0,주차 가능
39205.0,주차 가능
37578.0,아침을 먹을 수 있는
37578.0,주차 가능
35138.0,주차 가능
34536.0,가족과 외식하기 좋은
34536.0,정원이나 산책로가 있는
34536.0,연중무휴
34536.0,프라이빗룸이 있는
34536.0,주차 가능
29911.0,연인과 같이 가면 좋은
29911.0,주차 가능
25367.0,연중무휴
25367.0,주차 가능
24346.0,비즈니스 다이닝에 좋은
24346.0,주차 가능
17914.0,연중무휴
17914.0,주차 가능
42715.0,주차 가능
42339.0,주차 가능
42229.0,연중무휴
42229.0,주차 가능
42178.0,연중무휴
41936.0,주차 가능
41316.0,연중무휴
41316.0,주차 가능
40511.0,주차 가능
40511.0,카운터 석이 있는
40111.0,연중무휴
40111.0,주차 가능
40111.0,카운터 석이 있는
40081.0,연중무휴
39915.0,연중무휴
39915.0,주차 가능
39914.0,주차 가능
39807.0,가족과 외식하기 좋은
39807.0,주차 가능
39299.0,가족과 외식하기 좋은
39299.0,연인과 같이 가면 좋은
39299.0,인테리어가 좋은
39299.0,연중무휴
39299.0,모던/스타일리시
39299.0,주차 가능
39123.0,새벽까지 영업하는
39123.0,연중무휴
39123.0,프라이빗룸이 있는
39123.0,주차 가능
39123.0,켈리 더블 임팩트 맛집
39121.0,새벽까지 영업하는
39121.0,연중무휴
39121.0,주차 가능
39121.0,켈리 더블 임팩트 맛집
39119.0,연중무휴
39119.0,주차 가능
39119.0,켈리 더블 임팩트 맛집
38571.0,저녁에만 영업하는
38571.0,프라이빗룸이 있는
38571.0,주차 가능
38571.0,켈리 더블 임팩트 맛집
37951.0,주차 가능
37937.0,연중무휴
37937.0,주차 가능
37697.0,연중무휴
37697.0,주차 가능
37531.0,주차 가능
,
35871.0,주차 가능
33652.0,브런치 메뉴가 있는
33652.0,주차 가능
31465.0,아침을 먹을 수 있는
31465.0,연중무휴
31465.0,주차 가능
41059.0,삼성생명 인생카페
40420.0,테라스가 있는
40420.0,루프탑이 있는
40420.0,주차 가능
39910.0,주차 가능
39428.0,주차 가능
39187.0,연중무휴
39187.0,주차 가능
35863.0,테라스가 있는
35863.0,반려동물 동반 가능
35863.0,주차 가능
35474.0,연중무휴
35474.0,주차 가능
41887.0,저녁에만 영업하는
41887.0,주차 가능
41479.0,연중무휴
41479.0,주차 가능
40879.0,삼성생명 인생카페
,
3275.0,정원이나 산책로가 있는
3275.0,주차 가능
3218.0,주차 가능
,
42168.0,테라스가 있는
42168.0,연중무휴
42168.0,주차 가능
,
,
41044.0,삼성생명 인생카페
40948.0,주차 가능
,
,
,
39763.0,프라이빗룸이 있는
39763.0,주차 가능
39498.0,주차 가능
37241.0,주차 가능
,
35510.0,연중무휴
35510.0,주차 가능
35076.0,주차 가능
34678.0,연중무휴
34678.0,주차 가능
33930.0,브런치 메뉴가 있는
33687.0,술 한잔하기 좋은
33687.0,새벽까지 영업하는
33687.0,저녁에만 영업하는
33687.0,카운터 석이 있는
24205.0,연중무휴
24205.0,주차 가능
42669.0,주차 가능
,
42414.0,주차 가능
42347.0,아침을 먹을 수 있는
42347.0,연중무휴
42347.0,주차 가능
42239.0,연중무휴
42239.0,주차 가능
42239.0,바다가 보이는
,
40911.0,삼성생명 인생카페
40527.0,아침을 먹을 수 있는
40527.0,주차 가능
40254.0,연중무휴
40254.0,주차 가능
,
38019.0,주차 가능
38019.0,바다가 보이는
38019.0,카운터 석이 있는
37535.0,전망이 좋은
37535.0,테라스가 있는
37535.0,연중무휴
37535.0,주차 가능
37535.0,바다가 보이는
37529.0,연중무휴
36770.0,전망이 좋은
36770.0,테라스가 있는
36770.0,바다가 보이는
36513.0,정원이나 산책로가 있는
36513.0,주차 가능
34420.0,술 한잔하기 좋은
34420.0,새벽까지 영업하는
34420.0,저녁에만 영업하는
34420.0,주차 가능
33037.0,가족과 외식하기 좋은
33037.0,비즈니스 다이닝에 좋은
33037.0,상견례에 좋은
33037.0,프라이빗룸이 있는
33037.0,주차 가능
32369.0,연중무휴
32369.0,주차 가능
25497.0,주차 가능
24817.0,24시간 영업하는
24817.0,아침을 먹을 수 있는
24817.0,연중무휴
24817.0,주차 가능
19864.0,아침을 먹을 수 있는
19864.0,연중무휴
19864.0,주차 가능
17161.0,주차 가능
13992.0,주차 가능
,
42558.0,연중무휴
42558.0,주차 가능
,
42269.0,연중무휴
42269.0,주차 가능
42228.0,카운터 석이 있는
41946.0,주차 가능
41946.0,카운터 석이 있는
,
41063.0,연중무휴
41063.0,주차 가능
,
39852.0,테라스가 있는
39852.0,저녁에만 영업하는
39020.0,연중무휴
39020.0,주차 가능
38315.0,연중무휴
38315.0,주차 가능
38315.0,켈리 더블 임팩트 맛집
38309.0,주차 가능
38309.0,켈리 더블 임팩트 맛집
37546.0,연중무휴
37546.0,주차 가능
37426.0,전망이 좋은
37426.0,주차 가능
37426.0,바다가 보이는
37424.0,전망이 좋은
37424.0,정원이나 산책로가 있는
37424.0,주차 가능
37137.0,프라이빗룸이 있는
,
25500.0,연중무휴
25500.0,주차 가능
13531.0,술 한잔하기 좋은
13531.0,아침을 먹을 수 있는
13531.0,연중무휴
13531.0,주차 가능
,
42370.0,저녁에만 영업하는
42370.0,주차 가능
41529.0,카운터 석이 있는
39912.0,연중무휴
39220.0,연중무휴
,
37430.0,연중무휴
37430.0,주차 가능
36408.0,주차 가능
,
33604.0,연중무휴
33277.0,프라이빗룸이 있는
33277.0,카운터 석이 있는
,
16062.0,주차 가능
9515.0,술 한잔하기 좋은
9515.0,새벽까지 영업하는
9515.0,연중무휴
9515.0,주차 가능
9393.0,연인과 같이 가면 좋은
9393.0,점심 뷔페를 하는
9393.0,호텔 레스토랑
9393.0,아침을 먹을 수 있는
9393.0,연중무휴
9393.0,아침 뷔페를 하는
9393.0,주차 가능
4191.0,저녁에만 영업하는
4191.0,주차 가능
4187.0,연중무휴
4187.0,주차 가능
42301.0,주차 가능
42264.0,연중무휴
42264.0,주차 가능
42253.0,연중무휴
42253.0,주차 가능
41909.0,연중무휴
41909.0,프라이빗룸이 있는
41909.0,주차 가능
41773.0,새벽까지 영업하는
41773.0,연중무휴
41773.0,저녁에만 영업하는
41639.0,카운터 석이 있는
41635.0,새벽까지 영업하는
41635.0,연중무휴
41635.0,저녁에만 영업하는
40329.0,테라스가 있는
39188.0,주차 가능
38859.0,연중무휴
38859.0,켈리 더블 임팩트 맛집
38788.0,주차 가능
38322.0,주차 가능
38322.0,켈리 더블 임팩트 맛집
37851.0,새벽까지 영업하는
37851.0,저녁에만 영업하는
37851.0,카운터 석이 있는
37734.0,주차 가능
37296.0,24시간 영업하는
37296.0,아침을 먹을 수 있는
37296.0,연중무휴
37296.0,주차 가능
34572.0,연중무휴
34572.0,주차 가능
34260.0,술 한잔하기 좋은
34260.0,새벽까지 영업하는
34260.0,연중무휴
34260.0,저녁에만 영업하는
34260.0,카운터 석이 있는
34260.0,클래식
32873.0,주차 가능
32873.0,카운터 석이 있는
32824.0,브런치 메뉴가 있는
32824.0,주차 가능
32140.0,새벽까지 영업하는
32140.0,연중무휴
32140.0,저녁에만 영업하는
32140.0,주차 가능
23003.0,주차 가능
42859.0,주차 가능
42848.0,프라이빗룸이 있는
42848.0,주차 가능
42839.0,아침을 먹을 수 있는
42839.0,연중무휴
42839.0,주차 가능
42838.0,아침을 먹을 수 있는
42838.0,연중무휴
42838.0,주차 가능
42808.0,연중무휴
42808.0,주차 가능
42797.0,연중무휴
42797.0,주차 가능
,
42748.0,적산가옥 리뉴얼
,
42569.0,정원이나 산책로가 있는
42569.0,테라스가 있는
42569.0,연중무휴
42569.0,주차 가능
42569.0,바다가 보이는
,
42536.0,주차 가능
42533.0,주차 가능
42444.0,프라이빗룸이 있는
42444.0,주차 가능
42436.0,주차 가능
,
42396.0,프라이빗룸이 있는
42396.0,주차 가능
42395.0,프라이빗룸이 있는
42395.0,주차 가능
42358.0,연중무휴
42358.0,주차 가능
42344.0,저녁에만 영업하는
42344.0,주차 가능
42318.0,주차 가능
42290.0,야경이 좋은
42290.0,전망이 좋은
42290.0,정원이나 산책로가 있는
42290.0,테라스가 있는
42290.0,연중무휴
42290.0,주차 가능
42290.0,바다가 보이는
,
42262.0,주차 가능
42256.0,주차 가능
42256.0,바다가 보이는
42144.0,연중무휴
42118.0,주차 가능
,
42103.0,주차 가능
42042.0,인테리어가 좋은
42042.0,전망이 좋은
42042.0,테라스가 있는
42042.0,연중무휴
41967.0,새벽까지 영업하는
41967.0,연중무휴
41967.0,저녁에만 영업하는
41967.0,카운터 석이 있는
41964.0,연중무휴
,
41873.0,루프탑이 있는
41873.0,주차 가능
41865.0,연중무휴
41865.0,주차 가능
,
41831.0,아침을 먹을 수 있는
41831.0,연중무휴
41831.0,주차 가능
41827.0,연중무휴
41827.0,프라이빗룸이 있는
41827.0,주차 가능
41822.0,연중무휴
41822.0,주차 가능
41811.0,주차 가능
41806.0,주차 가능
41795.0,연중무휴
41795.0,주차 가능
41795.0,카운터 석이 있는
41789.0,주차 가능
41750.0,주차 가능
41725.0,연중무휴
41725.0,주차 가능
41723.0,테라스가 있는
41723.0,주차 가능
,
41702.0,연중무휴
41702.0,주차 가능
41686.0,주차 가능
41670.0,연중무휴
41670.0,프라이빗룸이 있는
41670.0,반려동물 동반 가능
41670.0,주차 가능
41617.0,새벽까지 영업하는
41617.0,연중무휴
41617.0,저녁에만 영업하는
41617.0,주차 가능
41615.0,주차 가능
41552.0,주차 가능
41550.0,연중무휴
41534.0,주차 가능
41488.0,연중무휴
41488.0,주차 가능
41454.0,삼성생명 인생카페
,
41419.0,테라스가 있는
41419.0,주차 가능
41408.0,주차 가능
41408.0,바다가 보이는
41403.0,연중무휴
41403.0,주차 가능
41397.0,삼성생명 인생카페
41384.0,연중무휴
41384.0,주차 가능
41383.0,주차 가능
41348.0,테라스가 있는
41348.0,루프탑이 있는
41348.0,바다가 보이는
41348.0,삼성생명 인생카페
41347.0,연중무휴
41347.0,삼성생명 인생카페
41343.0,삼성생명 인생카페
41330.0,새벽까지 영업하는
41330.0,저녁에만 영업하는
41318.0,주차 가능
41291.0,연중무휴
41291.0,주차 가능
41289.0,주차 가능
41288.0,연중무휴
41286.0,연중무휴
41261.0,주차 가능
,
41223.0,인테리어가 좋은
41223.0,전망이 좋은
41223.0,정원이나 산책로가 있는
41223.0,주차 가능
41191.0,새벽까지 영업하는
41190.0,새벽까지 영업하는
41189.0,새벽까지 영업하는
41186.0,테라스가 있는
41186.0,주차 가능
41186.0,바다가 보이는
41128.0,전망이 좋은
41128.0,정원이나 산책로가 있는
41128.0,연중무휴
41128.0,주차 가능
41085.0,삼성생명 인생카페
41034.0,연중무휴
41024.0,주차 가능
41002.0,삼성생명 인생카페
41001.0,삼성생명 인생카페
40982.0,삼성생명 인생카페
,
40916.0,아침을 먹을 수 있는
40916.0,연중무휴
40916.0,주차 가능
40914.0,연중무휴
40914.0,프라이빗룸이 있는
40914.0,주차 가능
40882.0,삼성생명 인생카페
40859.0,테라스가 있는
40859.0,바다가 보이는
40798.0,삼성생명 인생카페
,
40759.0,삼성생명 인생카페
40753.0,삼성생명 인생카페
40736.0,새벽까지 영업하는
40736.0,연중무휴
40736.0,주차 가능
40729.0,삼성생명 인생카페
40689.0,정원이나 산책로가 있는
40689.0,테라스가 있는
40689.0,루프탑이 있는
40689.0,주차 가능
40689.0,삼성생명 인생카페
40685.0,정원이나 산책로가 있는
40685.0,연중무휴
40685.0,주차 가능
40685.0,삼성생명 인생카페
40678.0,주차 가능
40629.0,연중무휴
40629.0,주차 가능
40629.0,바다가 보이는
40629.0,삼성생명 인생카페
40618.0,전망이 좋은
40618.0,연중무휴
40618.0,주차 가능
40618.0,삼성생명 인생카페
40610.0,바다가 보이는
40610.0,삼성생명 인생카페
40587.0,삼성생명 인생카페
40562.0,연중무휴
,
40492.0,주차 가능
,
40431.0,연중무휴
40431.0,저녁에만 영업하는
40431.0,주차 가능
,
40326.0,인테리어가 좋은
40326.0,전망이 좋은
40326.0,연중무휴
40326.0,주차 가능
,
40288.0,주차 가능
40240.0,새벽까지 영업하는
40240.0,저녁에만 영업하는
40237.0,주차 가능
40237.0,켈리 더블 임팩트 맛집
40220.0,연중무휴
